Name,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
HardArmor:Double Chain Mail,16,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,850,False,1,False,False,False,4,False,False,False,Double Chain Mail~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,-2,False,False,False,False,250,False,False,False,False,[,Grey
HardArmor:Full Plate Armour,25,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,1350,False,2,False,False,False,4,False,False,False,Full Plate Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,False,45,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,380,False,False,False,False,[,BrightWhite
HardArmor:Metal Brigandine Armour,19,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,1100,False,1,False,False,False,4,False,False,False,Metal Brigandine Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,False,35,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,290,False,False,False,False,[,Grey
HardArmor:Metal Lamellar Armour,23,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,1250,False,1,False,False,False,6,False,False,False,Metal Lamellar Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,False,45,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,340,False,False,False,False,[,BrightWhite
HardArmor:Metal Scale Mail,13,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,550,False,1,False,False,False,4,False,False,False,Metal Scale Mail~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,25,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,-2,False,False,False,False,250,False,False,False,False,[,Grey
HardArmor:Mithril Chain Mail,28,False,False,False,False,False,False,False,False,False,False,HardArmor,False,4,0,0,0,False,False,7000,False,1,False,False,False,4,False,False,False,Mithril Chain Mail~,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55,False,55,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,False,False,False,False,False,False,False,0,0,-1,False,False,False,False,150,False,False,False,False,[,BrightBlue
HardArmor:Mithril Plate Mail,35,False,False,False,False,False,False,False,False,False,False,HardArmor,False,4,0,0,0,False,False,15000,False,2,False,False,False,4,False,False,False,Mithril Plate Mail~,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60,False,60,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,300,False,False,False,False,[,BrightBlue
HardArmor:Partial Plate Armour,22,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,1200,False,1,False,False,False,6,False,False,False,Partial Plate Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,False,45,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,260,False,False,False,False,[,BrightWhite
HardArmor:Ribbed Plate Armour,28,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,1500,False,2,False,False,False,4,False,False,False,Ribbed Plate Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,False,False,False,False,False,False,False,False,0,0,-3,False,False,False,False,380,False,False,False,False,[,BrightWhite
HardArmor:Rusty Chain Mail,14,False,False,False,False,False,False,False,False,False,False,HardArmor,False,1,0,0,0,False,False,550,False,1,False,False,False,4,False,False,False,Rusty Chain Mail~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,25,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,-8,0,-5,False,False,False,False,200,False,False,False,False,[,Red
Helm:Dragon Helm,8,False,False,False,False,False,False,False,False,False,False,Helm,False,4,0,0,0,False,False,10000,False,1,False,False,False,3,False,False,False,& Dragon Helm~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,45,False,80,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,10,0,0,False,False,False,False,50,False,False,False,False,],BrightGreen
Helm:Hard Leather Cap,2,False,False,False,False,False,False,False,False,False,False,Helm,False,1,0,0,0,False,False,12,False,0,False,False,False,0,False,False,False,& Hard Leather Cap~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,3,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,],Brown
Helm:Iron Helm,5,False,False,False,False,False,False,False,False,False,False,Helm,False,1,0,0,0,False,False,75,False,1,False,False,False,3,False,False,False,& Iron Helm~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,75,False,False,False,False,],Grey
Helm:Metal Cap,3,False,False,False,False,False,False,False,False,False,False,Helm,False,1,0,0,0,False,False,30,False,1,False,False,False,1,False,False,False,& Metal Cap~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,20,False,False,False,False,],Grey
Helm:Steel Helm,6,False,False,False,False,False,False,False,False,False,False,Helm,False,1,0,0,0,False,False,200,False,1,False,False,False,3,False,False,False,& Steel Helm~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,60,False,False,False,False,],BrightWhite
Junk:Broken Stick,0,False,False,False,False,False,False,False,False,False,False,Junk,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Broken Stick~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,3,False,False,False,False,~,Red
Junk:Shard of Pottery,0,False,False,False,False,False,False,False,False,False,False,Junk,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Shard~ of Pottery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,~,Red
LifeBook:[Book of Common Prayer],0,False,False,False,False,False,False,False,False,False,False,LifeBook,False,1,0,0,0,False,False,100,False,1,False,False,False,1,False,False,False,[Book of Common Prayer],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,White
